5	[130440620,100004112,93,215,41,0,0]	{scattered,clouds}
5	[133700111,100583702,77,210,46,216,3]	{sky,clear}
5	[129952339,104836212,69,214,45,272,3]	{broken,clouds}
5	[130714272,105994034,57,212,48,260,7]	{few,clouds}
5	[135508839,106412193,84,104,45,233,4]	{sky,clear}
5	[132358429,108940231,68,214,47,60,3]	{few,clouds}
5	[121251810,214791302,52,184,67,157,3]	{overcast,clouds}
5	[122083328,214799999,62,212,64,294,0]	{sky,clear}
5	[119558050,214948212,22,210,70,30,8]	{broken,clouds}
5	[122815559,214989170,51,213,64,336,2]	{overcast,clouds}
5	[123005859,215094090,51,213,64,336,2]	{overcast,clouds}
6	[129768379,93841957,76,211,44,40,4]	{overcast,clouds}
6	[135523449,57323792,79,224,42,44,0]	{scattered,clouds}
6	[127774929,57580582,84,209,49,129,2]	{sky,clear}
6	[137606209,57667930,79,229,41,24,0]	{sky,clear}
6	[124052231,61756316,88,213,51,0,0]	{sky,clear}
6	[122715328,62842743,80,213,51,0,0]	{sky,clear}
6	[126174969,64862778,21,218,53,51,0]	{sky,clear}
6	[123448380,67925957,24,213,56,8,2]	{sky,clear}
6	[125084492,73348862,49,224,45,360,4]	{sky,clear}
6	[129739151,75015297,63,228,44,47,3]	{broken,clouds}
6	[119424120,81506371,92,214,49,44,0]	{sky,clear}
6	[122783058,83193329,86,211,49,335,3]	{sky,clear}
6	[119763281,84636726,88,208,48,260,1]	{few,clouds}
6	[129099730,85421432,69,211,50,49,0]	{sky,clear}
6	[134979968,86736160,65,212,47,328,3]	{broken,clouds}
6	[128627270,89802109,71,210,46,35,3]	{sky,clear}
6	[131850029,92349953,69,214,44,0,0]	{overcast,clouds}
6	[126165889,93215561,99,204,47,70,4]	{overcast,clouds}
6	[123749001,95612022,94,206,54,112,3]	{overcast,clouds}
6	[132331429,96954247,74,215,44,1,0]	{sky,clear}
6	[120332180,98344353,86,209,58,180,3]	{scattered,clouds}
6	[125227089,99156868,87,212,48,72,4]	{overcast,clouds}
6	[115774269,99806343,81,211,59,200,3]	{broken,clouds}
6	[130440620,100004112,93,215,41,0,0]	{scattered,clouds}
6	[133700111,100583702,76,210,46,206,3]	{sky,clear}
6	[129952339,104836212,69,214,45,274,3]	{broken,clouds}
6	[130714272,105994034,57,212,48,261,6]	{few,clouds}
6	[135508839,106412193,80,63,45,234,3]	{sky,clear}
6	[132358429,108940231,68,214,47,61,3]	{few,clouds}
6	[121251810,214791302,54,184,66,157,3]	{overcast,clouds}
6	[122083328,214799999,62,212,64,282,0]	{sky,clear}
6	[119558050,214948212,23,210,70,30,8]	{broken,clouds}
6	[122815559,214989170,51,213,64,336,2]	{overcast,clouds}
6	[123005859,215094090,51,213,64,336,2]	{overcast,clouds}
6	[121769038,215216331,50,190,63,329,2]	{overcast,clouds}
7	[135523449,57323792,79,224,42,57,0]	{scattered,clouds}
7	[137606209,57667930,78,230,41,32,0]	{few,clouds}
7	[124052231,61756316,88,213,51,0,0]	{sky,clear}
7	[122715328,62842743,80,213,51,0,0]	{sky,clear}
7	[126174969,64862778,21,218,53,65,0]	{sky,clear}
7	[123448380,67925957,24,213,56,8,2]	{sky,clear}
7	[125084492,73348862,49,224,45,360,4]	{sky,clear}
7	[129739151,75015297,63,228,44,55,3]	{broken,clouds}
7	[119424120,81506371,92,214,49,57,0]	{sky,clear}
7	[122783058,83193329,86,211,50,334,3]	{sky,clear}
7	[119763281,84636726,87,208,48,258,2]	{few,clouds}
7	[129099730,85421432,69,211,50,63,0]	{sky,clear}
7	[134979968,86736160,64,212,47,328,3]	{broken,clouds}
7	[128627270,89802109,71,210,46,34,3]	{sky,clear}
7	[131850029,92349953,69,214,44,0,0]	{overcast,clouds}
7	[126165889,93215561,98,204,47,70,4]	{overcast,clouds}
7	[129768379,93841957,76,211,44,40,4]	{overcast,clouds}
7	[123749001,95612022,94,206,54,113,3]	{overcast,clouds}
7	[132331429,96954247,73,215,44,1,0]	{sky,clear}
7	[120332180,98344353,86,209,58,180,3]	{scattered,clouds}
7	[125227089,99156868,87,212,48,73,4]	{overcast,clouds}
7	[115774269,99806343,81,211,59,200,3]	{broken,clouds}
7	[130440620,100004112,93,215,41,0,0]	{scattered,clouds}
7	[133700111,100583702,74,209,46,197,3]	{sky,clear}
7	[129952339,104836212,68,214,46,275,3]	{broken,clouds}
7	[130714272,105994034,56,212,48,261,6]	{few,clouds}
7	[135508839,106412193,76,22,45,236,3]	{sky,clear}
7	[132358429,108940231,68,214,47,61,3]	{few,clouds}
7	[121251810,214791302,55,184,66,157,3]	{overcast,clouds}
7	[122083328,214799999,63,212,64,269,0]	{sky,clear}
7	[119558050,214948212,23,210,70,30,8]	{broken,clouds}
7	[122815559,214989170,51,213,64,336,2]	{overcast,clouds}
7	[123005859,215094090,51,213,64,336,2]	{overcast,clouds}
7	[121769038,215216331,50,190,63,329,2]	{overcast,clouds}
7	[127774929,57580582,83,210,49,123,2]	{sky,clear}
8	[121769038,215216331,50,190,63,329,2]	{overcast,clouds}
8	[135523449,57323792,78,224,42,70,0]	{scattered,clouds}
8	[127774929,57580582,82,210,49,117,2]	{sky,clear}
8	[137606209,57667930,77,231,41,39,0]	{few,clouds}
8	[124052231,61756316,88,213,51,0,0]	{sky,clear}
8	[122715328,62842743,80,213,51,0,0]	{sky,clear}
8	[126174969,64862778,21,218,53,79,0]	{sky,clear}
8	[123448380,67925957,24,213,56,7,2]	{sky,clear}
8	[125084492,73348862,49,224,45,360,4]	{sky,clear}
8	[129739151,75015297,63,228,44,64,3]	{broken,clouds}
8	[119424120,81506371,91,214,49,70,0]	{sky,clear}
8	[122783058,83193329,85,211,50,333,3]	{sky,clear}
8	[119763281,84636726,86,208,48,256,2]	{few,clouds}
8	[129099730,85421432,69,211,50,77,0]	{sky,clear}
8	[134979968,86736160,64,212,47,327,3]	{broken,clouds}
8	[128627270,89802109,72,210,46,33,3]	{sky,clear}
8	[131850029,92349953,69,214,44,0,0]	{overcast,clouds}
8	[126165889,93215561,98,204,47,70,4]	{overcast,clouds}
8	[129768379,93841957,76,211,44,40,4]	{overcast,clouds}
8	[123749001,95612022,94,206,54,114,3]	{overcast,clouds}
8	[132331429,96954247,72,215,44,2,0]	{sky,clear}
8	[120332180,98344353,85,209,58,180,3]	{scattered,clouds}
8	[125227089,99156868,87,212,48,74,4]	{overcast,clouds}
8	[115774269,99806343,81,211,59,200,4]	{broken,clouds}
8	[130440620,100004112,93,215,41,0,0]	{scattered,clouds}
8	[133700111,100583702,72,209,46,187,3]	{sky,clear}
8	[129952339,104836212,68,214,46,276,3]	{broken,clouds}
8	[130714272,105994034,56,212,48,262,6]	{few,clouds}
8	[132358429,108940231,68,214,47,62,3]	{few,clouds}
